Scenario,Features,Model,balanced_accuracy,sensitivity,specificity,f1_score,AUC,accuracy,precision,Model_Class,Hyperparams,Estimator,Estimator_Class,Estimator_Hyperparams,fit_time,train_balanced_accuracy,train_sensitivity,train_specificity,train_f1_score,train_AUC,train_accuracy,train_precision
Single_Model,All_Features,k-NN,0.68,0.96,0.41,0.3,0.69,0.47,0.18,RadiusNeighborsClassifier,"{'leaf_size':200,'metric':'manhattan','outlier_label':1,'radius':0.5,'weights':'uniform'}",,,,0.03,0.65,0.91,0.39,0.3,0.65,0.46,0.18
Single_Model,All_Features,k-NN,0.68,0.96,0.41,0.3,0.69,0.47,0.18,RadiusNeighborsClassifier,"{'leaf_size':300,'metric':'manhattan','outlier_label':1,'radius':0.5,'weights':'uniform'}",,,,0.03,0.65,0.91,0.39,0.3,0.65,0.46,0.18
Single_Model,All_Features,k-NN,0.68,0.96,0.41,0.3,0.69,0.47,0.18,RadiusNeighborsClassifier,"{'leaf_size':50,'metric':'manhattan','outlier_label':1,'radius':0.5,'weights':'distance'}",,,,0.02,0.65,0.91,0.39,0.3,0.65,0.46,0.18
Single_Model,All_Features,k-NN,0.68,0.96,0.41,0.3,0.69,0.47,0.18,RadiusNeighborsClassifier,"{'leaf_size':200,'metric':'manhattan','outlier_label':1,'radius':0.5,'weights':'distance'}",,,,0.03,0.65,0.91,0.39,0.3,0.65,0.46,0.18
Single_Model,All_Features,k-NN,0.68,0.96,0.41,0.3,0.69,0.47,0.18,RadiusNeighborsClassifier,"{'leaf_size':500,'metric':'manhattan','outlier_label':1,'radius':0.5,'weights':'distance'}",,,,0.03,0.65,0.91,0.39,0.3,0.65,0.46,0.18
Single_Model,All_Features,k-NN,0.68,0.96,0.41,0.3,0.69,0.47,0.18,RadiusNeighborsClassifier,"{'leaf_size':100,'metric':'manhattan','outlier_label':1,'radius':0.5,'weights':'distance'}",,,,0.03,0.65,0.91,0.39,0.3,0.65,0.46,0.18
Single_Model,All_Features,k-NN,0.68,0.96,0.41,0.3,0.69,0.47,0.18,RadiusNeighborsClassifier,"{'leaf_size':300,'metric':'manhattan','outlier_label':1,'radius':0.5,'weights':'distance'}",,,,0.03,0.65,0.91,0.39,0.3,0.65,0.46,0.18
Single_Model,All_Features,k-NN,0.65,0.3,1.0,0.45,0.86,0.91,0.93,RadiusNeighborsClassifier,"{'leaf_size':100,'metric':'euclidean','outlier_label':1,'radius':1.5,'weights':'distance'}",,,,0.02,0.63,0.27,0.98,0.38,0.84,0.89,0.68
Single_Model,All_Features,k-NN,0.65,0.3,1.0,0.45,0.86,0.91,0.93,RadiusNeighborsClassifier,"{'leaf_size':200,'metric':'euclidean','outlier_label':1,'radius':1.5,'weights':'distance'}",,,,0.02,0.63,0.27,0.98,0.38,0.84,0.89,0.68
Single_Model,All_Features,k-NN,0.65,0.3,1.0,0.45,0.86,0.91,0.93,RadiusNeighborsClassifier,"{'leaf_size':500,'metric':'euclidean','outlier_label':1,'radius':1.5,'weights':'distance'}",,,,0.02,0.63,0.27,0.98,0.38,0.84,0.89,0.68
Single_Model,All_Features,k-NN,0.65,0.3,1.0,0.45,0.86,0.91,0.93,RadiusNeighborsClassifier,"{'leaf_size':50,'metric':'euclidean','outlier_label':1,'radius':1.5,'weights':'distance'}",,,,0.02,0.63,0.27,0.98,0.38,0.84,0.89,0.68
Single_Model,All_Features,k-NN,0.65,0.3,1.0,0.45,0.86,0.91,0.93,RadiusNeighborsClassifier,"{'leaf_size':300,'metric':'euclidean','outlier_label':1,'radius':1.5,'weights':'distance'}",,,,0.02,0.63,0.27,0.98,0.38,0.84,0.89,0.68
Single_Model,All_Features,k-NN,0.63,0.26,1.0,0.4,0.82,0.91,0.92,RadiusNeighborsClassifier,"{'leaf_size':50,'metric':'euclidean','outlier_label':0,'radius':1.5,'weights':'distance'}",,,,0.02,0.61,0.24,0.99,0.35,0.82,0.89,0.71
Single_Model,All_Features,k-NN,0.63,0.26,1.0,0.4,0.82,0.91,0.92,RadiusNeighborsClassifier,"{'leaf_size':200,'metric':'euclidean','outlier_label':0,'radius':1.5,'weights':'distance'}",,,,0.02,0.61,0.24,0.99,0.35,0.82,0.89,0.71
Single_Model,All_Features,k-NN,0.63,0.26,1.0,0.4,0.82,0.91,0.92,RadiusNeighborsClassifier,"{'leaf_size':300,'metric':'euclidean','outlier_label':0,'radius':1.5,'weights':'distance'}",,,,0.02,0.61,0.24,0.99,0.35,0.82,0.89,0.71
Single_Model,All_Features,k-NN,0.63,0.26,1.0,0.4,0.82,0.91,0.92,RadiusNeighborsClassifier,"{'leaf_size':500,'metric':'euclidean','outlier_label':0,'radius':1.5,'weights':'distance'}",,,,0.02,0.61,0.24,0.99,0.35,0.82,0.89,0.71
Single_Model,All_Features,k-NN,0.63,0.26,1.0,0.4,0.82,0.91,0.92,RadiusNeighborsClassifier,"{'leaf_size':100,'metric':'euclidean','outlier_label':0,'radius':1.5,'weights':'distance'}",,,,0.02,0.61,0.24,0.99,0.35,0.82,0.89,0.71
Single_Model,All_Features,k-NN,0.64,0.28,1.0,0.43,0.86,0.91,0.93,RadiusNeighborsClassifier,"{'leaf_size':200,'metric':'euclidean','outlier_label':1,'radius':1.5,'weights':'uniform'}",,,,0.02,0.61,0.23,0.99,0.35,0.85,0.89,0.76
Single_Model,All_Features,k-NN,0.64,0.28,1.0,0.43,0.86,0.91,0.93,RadiusNeighborsClassifier,"{'leaf_size':100,'metric':'euclidean','outlier_label':1,'radius':1.5,'weights':'uniform'}",,,,0.02,0.61,0.23,0.99,0.35,0.85,0.89,0.76
Single_Model,All_Features,k-NN,0.64,0.28,1.0,0.43,0.86,0.91,0.93,RadiusNeighborsClassifier,"{'leaf_size':500,'metric':'euclidean','outlier_label':1,'radius':1.5,'weights':'uniform'}",,,,0.02,0.61,0.23,0.99,0.35,0.85,0.89,0.76
Single_Model,All_Features,k-NN,0.64,0.28,1.0,0.43,0.86,0.91,0.93,RadiusNeighborsClassifier,"{'leaf_size':300,'metric':'euclidean','outlier_label':1,'radius':1.5,'weights':'uniform'}",,,,0.02,0.61,0.23,0.99,0.35,0.85,0.89,0.76
Single_Model,All_Features,k-NN,0.64,0.28,1.0,0.43,0.86,0.91,0.93,RadiusNeighborsClassifier,"{'leaf_size':50,'metric':'euclidean','outlier_label':1,'radius':1.5,'weights':'uniform'}",,,,0.02,0.61,0.23,0.99,0.35,0.85,0.89,0.76
Single_Model,All_Features,k-NN,0.61,0.28,0.94,0.32,0.77,0.86,0.38,RadiusNeighborsClassifier,"{'leaf_size':100,'metric':'chebyshev','outlier_label':1,'radius':0.7,'weights':'distance'}",,,,0.02,0.6,0.28,0.92,0.3,0.71,0.84,0.34
Single_Model,All_Features,k-NN,0.61,0.28,0.94,0.32,0.77,0.86,0.38,RadiusNeighborsClassifier,"{'leaf_size':300,'metric':'chebyshev','outlier_label':1,'radius':0.7,'weights':'distance'}",,,,0.03,0.6,0.28,0.92,0.3,0.71,0.84,0.34
Single_Model,All_Features,k-NN,0.61,0.28,0.94,0.32,0.77,0.86,0.38,RadiusNeighborsClassifier,"{'leaf_size':500,'metric':'chebyshev','outlier_label':1,'radius':0.7,'weights':'distance'}",,,,0.03,0.6,0.28,0.92,0.3,0.71,0.84,0.34
Single_Model,All_Features,k-NN,0.61,0.28,0.94,0.32,0.77,0.86,0.38,RadiusNeighborsClassifier,"{'leaf_size':50,'metric':'chebyshev','outlier_label':1,'radius':0.7,'weights':'distance'}",,,,0.03,0.6,0.28,0.92,0.3,0.71,0.84,0.34
Single_Model,All_Features,k-NN,0.61,0.28,0.94,0.32,0.77,0.86,0.38,RadiusNeighborsClassifier,"{'leaf_size':200,'metric':'chebyshev','outlier_label':1,'radius':0.7,'weights':'distance'}",,,,0.03,0.6,0.28,0.92,0.3,0.71,0.84,0.34
Single_Model,All_Features,k-NN,0.62,0.23,1.0,0.37,0.82,0.91,0.92,RadiusNeighborsClassifier,"{'leaf_size':300,'metric':'euclidean','outlier_label':0,'radius':1.5,'weights':'uniform'}",,,,0.01,0.6,0.2,0.99,0.32,0.82,0.89,0.82
Single_Model,All_Features,k-NN,0.62,0.23,1.0,0.37,0.82,0.91,0.92,RadiusNeighborsClassifier,"{'leaf_size':50,'metric':'euclidean','outlier_label':0,'radius':1.5,'weights':'uniform'}",,,,0.02,0.6,0.2,0.99,0.32,0.82,0.89,0.82
Single_Model,All_Features,k-NN,0.62,0.23,1.0,0.37,0.82,0.91,0.92,RadiusNeighborsClassifier,"{'leaf_size':200,'metric':'euclidean','outlier_label':0,'radius':1.5,'weights':'uniform'}",,,,0.02,0.6,0.2,0.99,0.32,0.82,0.89,0.82
Single_Model,All_Features,k-NN,0.62,0.23,1.0,0.37,0.82,0.91,0.92,RadiusNeighborsClassifier,"{'leaf_size':500,'metric':'euclidean','outlier_label':0,'radius':1.5,'weights':'uniform'}",,,,0.02,0.6,0.2,0.99,0.32,0.82,0.89,0.82
