Scenario,Features,Model,balanced_accuracy,sensitivity,specificity,f1_score,AUC,accuracy,precision,Model_Class,Hyperparams,Estimator,Estimator_Class,Estimator_Hyperparams,fit_time,train_balanced_accuracy,train_sensitivity,train_specificity,train_f1_score,train_AUC,train_accuracy,train_precision
Single_Model,All_Features,Neural Networks,0.8,0.66,0.95,0.64,0.93,0.91,0.62,MLPClassifier,"{'activation':'tanh','alpha':0.5,'hidden_layer_sizes':(23,23),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.53,0.96,0.57,0.91,0.9,0.67
Single_Model,All_Features,Neural Networks,0.8,0.66,0.95,0.64,0.93,0.91,0.62,MLPClassifier,"{'activation':'tanh','alpha':0.5,'hidden_layer_sizes':(23,23),'learning_rate':'adaptive','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.53,0.96,0.57,0.91,0.9,0.67
Single_Model,All_Features,Neural Networks,0.75,0.53,0.97,0.6,0.93,0.92,0.69,MLPClassifier,"{'activation':'tanh','alpha':0.5,'hidden_layer_sizes':(23,46,23),'learning_rate':'constant','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.54,0.95,0.57,0.91,0.9,0.67
Single_Model,All_Features,Neural Networks,0.77,0.62,0.93,0.57,0.9,0.89,0.54,MLPClassifier,"{'activation':'tanh','alpha':0.1,'hidden_layer_sizes':(23,46),'learning_rate':'adaptive','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.53,0.95,0.58,0.89,0.9,0.64
Single_Model,All_Features,Neural Networks,0.69,0.45,0.93,0.46,0.87,0.88,0.48,MLPClassifier,"{'activation':'relu','alpha':0.3,'hidden_layer_sizes':(23,46,46,23),'learning_rate':'constant','learning_rate_init':0.01,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.02,0.74,0.55,0.94,0.56,0.89,0.89,0.59
Single_Model,All_Features,Neural Networks,0.69,0.45,0.93,0.46,0.87,0.88,0.48,MLPClassifier,"{'activation':'relu','alpha':0.3,'hidden_layer_sizes':(23,46,46,23),'learning_rate':'adaptive','learning_rate_init':0.01,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.02,0.74,0.55,0.94,0.56,0.89,0.89,0.59
Single_Model,All_Features,Neural Networks,0.81,0.68,0.93,0.62,0.92,0.9,0.57,MLPClassifier,"{'activation':'tanh','alpha':0.05,'hidden_layer_sizes':(23,46,23),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.54,0.94,0.56,0.88,0.89,0.6
Single_Model,All_Features,Neural Networks,0.75,0.55,0.94,0.56,0.91,0.9,0.57,MLPClassifier,"{'activation':'tanh','alpha':0.1,'hidden_layer_sizes':(23,46),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.53,0.96,0.58,0.89,0.9,0.66
Single_Model,All_Features,Neural Networks,0.75,0.6,0.91,0.53,0.89,0.87,0.47,MLPClassifier,"{'activation':'tanh','alpha':0.05,'hidden_layer_sizes':(23,46),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.54,0.94,0.56,0.88,0.89,0.6
Single_Model,All_Features,Neural Networks,0.79,0.64,0.94,0.61,0.92,0.9,0.58,MLPClassifier,"{'activation':'tanh','alpha':0.3,'hidden_layer_sizes':(23,46,46,23),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.54,0.95,0.56,0.91,0.9,0.65
Single_Model,All_Features,Neural Networks,0.79,0.64,0.94,0.61,0.92,0.9,0.58,MLPClassifier,"{'activation':'tanh','alpha':0.3,'hidden_layer_sizes':(23,46,46,23),'learning_rate':'adaptive','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.54,0.95,0.56,0.91,0.9,0.65
